time_s,decision_price_$per_kWh,charge_price_$per_kWh
1,0.3,0.2809
2,0.3,0.2818
3,0.3,0.2826
4,0.3,0.2834
5,0.3,0.2842
6,0.3,0.2849
7,0.3,0.2856
8,0.3,0.2862
9,0.3,0.2869
10,0.3,0.2874
11,0.3,0.288
12,0.3,0.2885
13,0.3,0.289
14,0.3,0.2895
15,0.3,0.29
16,0.3,0.2904
17,0.3,0.2908
18,0.3,0.2912
19,0.3,0.2916
20,0.3,0.2919
21,0.3,0.2922
22,0.3,0.2926
23,0.3,0.2929
24,0.3,0.2931
25,0.3,0.2934
26,0.3,0.2937
27,0.3,0.2939
28,0.3,0.2941
29,0.3,0.2944
30,0.3,0.2946
31,0.3,0.2948
32,0.3,0.295
33,0.3,0.2951
34,0.3,0.2953
35,0.3,0.2955
36,0.3,0.2956
37,0.3,0.2958
38,0.3,0.2959
39,0.3,0.2961
40,0.3,0.2962
41,0.3,0.2963
42,0.3,0.2964
43,0.3,0.2965
44,0.3,0.2966
45,0.3,0.2967
46,0.3,0.2968
47,0.3,0.2969
48,0.3,0.297
49,0.3,0.2971
50,0.3,0.2971
51,0.3,0.2972
52,0.3,0.2973
53,0.3,0.2973
54,0.3,0.2974
55,0.3,0.2975
56,0.3,0.2975
57,0.3,0.2976
58,0.3,0.2976
59,0.3,0.2977
60,0.3,0.2977
61,0.3,0.2978
62,0.3,0.2978
63,0.3,0.2978
64,0.3,0.2979
65,0.3,0.2979
66,0.3,0.2979
67,0.3,0.298
68,0.3,0.298
69,0.3,0.298
70,0.3,0.2981
71,0.3,0.2981
72,0.3,0.2981
73,0.3,0.2981
74,0.3,0.2981
75,0.3,0.2982
76,0.3,0.2982
77,0.3,0.2982
78,0.3,0.2982
79,0.3,0.2982
80,0.3,0.2983
81,0.3,0.2983
82,0.3,0.2983
83,0.3,0.2983
84,0.3,0.2983
85,0.3,0.2983
86,0.3,0.2983
87,0.3,0.2984
88,0.3,0.2984
89,0.3,0.2984
90,0.3,0.2984
91,0.3,0.2984
92,0.3,0.2984
93,0.3,0.2984
94,0.3,0.2984
95,0.3,0.2984
96,0.3,0.2984
97,0.3,0.2984
98,0.3,0.2984
99,0.3,0.2984
100,0.3,0.2985
101,0.3,0.2985
102,0.3,0.2985
103,0.3,0.2985
104,0.3,0.2985
105,0.3,0.2985
106,0.3,0.2985
107,0.3,0.2985
108,0.3,0.2985
109,0.3,0.2985
110,0.3,0.2985
111,0.3,0.2985
112,0.3,0.2985
113,0.3,0.2985
114,0.3,0.2985
115,0.3,0.2985
116,0.3,0.2985
117,0.3,0.2985
118,0.3,0.2985
119,0.3,0.2985
120,0.3,0.2985
121,0.3,0.2985
122,0.3,0.2985
123,0.3,0.2985
124,0.3,0.2985
125,0.3,0.2985
126,0.3,0.2985
127,0.3,0.2985
128,0.3,0.2985
129,0.3,0.2985
130,0.3,0.2985
131,0.3,0.2985
132,0.3,0.2985
133,0.3,0.2985
134,0.3,0.2985
135,0.3,0.2985
136,0.3,0.2985
137,0.3,0.2985
138,0.3,0.2985
139,0.3,0.2986
140,0.3,0.2986
141,0.3,0.2986
142,0.3,0.2986
143,0.3,0.2986
144,0.3,0.2986
145,0.3,0.2986
146,0.3,0.2986
147,0.3,0.2986
148,0.3,0.2986
149,0.3,0.2986
150,0.3,0.2986
151,0.3,0.2986
152,0.3,0.2986
153,0.3,0.2986
154,0.3,0.2986
155,0.3,0.2986
156,0.3,0.2986
157,0.3,0.2986
158,0.3,0.2986
159,0.3,0.2986
160,0.3,0.2986
161,0.3,0.2986
162,0.3,0.2986
163,0.3,0.2986
164,0.3,0.2986
165,0.3,0.2986
166,0.3,0.2986
167,0.3,0.2986
168,0.3,0.2986
169,0.3,0.2986
170,0.3,0.2986
171,0.3,0.2986
172,0.3,0.2986
173,0.3,0.2986
174,0.3,0.2986
175,0.3,0.2986
176,0.3,0.2986
177,0.3,0.2986
178,0.3,0.2986
179,0.3,0.2986
180,0.3,0.2986
181,0.3,0.2986
182,0.3,0.2986
183,0.3,0.2986
184,0.3,0.2986
185,0.3,0.2986
186,0.3,0.2986
187,0.3,0.2986
188,0.3,0.2986
189,0.3,0.2986
190,0.3,0.2986
191,0.3,0.2986
192,0.3,0.2986
193,0.3,0.2986
194,0.3,0.2986
195,0.3,0.2986
196,0.3,0.2986
197,0.3,0.2986
198,0.3,0.2986
199,0.3,0.2986
200,0.3,0.2986
201,0.3,0.2986
202,0.3,0.2986
203,0.3,0.2986
204,0.3,0.2986
205,0.3,0.2986
206,0.3,0.2986
207,0.3,0.2986
208,0.3,0.2986
209,0.3,0.2986
210,0.3,0.2986
211,0.3,0.2986
212,0.3,0.2986
213,0.3,0.2986
214,0.3,0.2986
215,0.3,0.2986
216,0.3,0.2986
217,0.3,0.2986
218,0.3,0.2986
219,0.3,0.2986
220,0.3,0.2986
221,0.3,0.2986
222,0.3,0.2986
223,0.3,0.2986
224,0.3,0.2986
225,0.3,0.2986
226,0.3,0.2986
227,0.3,0.2986
228,0.3,0.2986
229,0.3,0.2986
230,0.3,0.2986
231,0.3,0.2986
232,0.3,0.2986
233,0.3,0.2986
234,0.3,0.2986
235,0.3,0.2986
236,0.3,0.2986
237,0.3,0.2986
238,0.3,0.2986
239,0.3,0.2986
240,0.2,0.2958
241,0.2,0.2932
242,0.2,0.2908
243,0.2,0.2884
244,0.2,0.2862
245,0.2,0.2841
246,0.2,0.2821
247,0.2,0.2802
248,0.2,0.2784
249,0.2,0.2767
250,0.2,0.275
251,0.2,0.2735
252,0.2,0.272
253,0.2,0.2706
254,0.2,0.2693
255,0.2,0.268
256,0.2,0.2668
257,0.2,0.2657
258,0.2,0.2646
259,0.2,0.2636
260,0.2,0.2626
261,0.2,0.2617
262,0.2,0.2608
263,0.2,0.2599
264,0.2,0.2591
265,0.2,0.2584
266,0.2,0.2577
267,0.2,0.257
268,0.2,0.2563
269,0.2,0.2557
270,0.2,0.2551
271,0.2,0.2546
272,0.2,0.254
273,0.2,0.2535
274,0.2,0.2531
275,0.2,0.2526
276,0.2,0.2522
277,0.2,0.2518
278,0.2,0.2514
279,0.2,0.251
280,0.2,0.2507
281,0.2,0.2503
282,0.2,0.25
283,0.2,0.2497
284,0.2,0.2494
285,0.2,0.2492
286,0.2,0.2489
287,0.2,0.2487
288,0.2,0.2484
289,0.2,0.2482
290,0.2,0.248
291,0.2,0.2478
292,0.2,0.2476
293,0.2,0.2474
294,0.2,0.2472
295,0.2,0.2471
296,0.2,0.2469
297,0.2,0.2468
298,0.2,0.2466
299,0.2,0.2465
300,0.2,0.2464
301,0.2,0.2463
302,0.2,0.2462
303,0.2,0.246
304,0.2,0.2459
305,0.2,0.2458
306,0.2,0.2458
307,0.2,0.2457
308,0.2,0.2456
309,0.2,0.2455
310,0.2,0.2454
311,0.2,0.2454
312,0.2,0.2453
313,0.2,0.2452
314,0.2,0.2452
315,0.2,0.2451
316,0.2,0.2451
317,0.2,0.245
318,0.2,0.2449
319,0.2,0.2449
320,0.2,0.2449
321,0.2,0.2448
322,0.2,0.2448
323,0.2,0.2447
324,0.2,0.2447
325,0.2,0.2447
326,0.2,0.2446
327,0.2,0.2446
328,0.2,0.2446
329,0.2,0.2445
330,0.2,0.2445
331,0.2,0.2445
332,0.2,0.2445
333,0.2,0.2444
334,0.2,0.2444
335,0.2,0.2444
336,0.2,0.2444
337,0.2,0.2444
338,0.2,0.2443
339,0.2,0.2443
340,0.2,0.2443
341,0.2,0.2443
342,0.2,0.2443
343,0.2,0.2443
344,0.2,0.2442
345,0.2,0.2442
346,0.2,0.2442
347,0.2,0.2442
348,0.2,0.2442
349,0.2,0.2442
350,0.2,0.2442
351,0.2,0.2442
352,0.2,0.2442
353,0.2,0.2442
354,0.2,0.2441
355,0.2,0.2441
356,0.2,0.2441
357,0.2,0.2441
358,0.2,0.2441
359,0.2,0.2441
360,0.2,0.2441
361,0.2,0.2441
362,0.2,0.2441
363,0.2,0.2441
364,0.2,0.2441
365,0.2,0.2441
366,0.2,0.2441
367,0.2,0.2441
368,0.2,0.2441
369,0.2,0.2441
370,0.2,0.2441
371,0.2,0.2441
372,0.2,0.2441
373,0.2,0.2441
374,0.2,0.2441
375,0.2,0.2441
376,0.2,0.244
377,0.2,0.244
378,0.2,0.244
379,0.2,0.244
380,0.2,0.244
381,0.2,0.244
382,0.2,0.244
383,0.2,0.244
384,0.2,0.244
385,0.2,0.244
386,0.2,0.244
387,0.2,0.244
388,0.2,0.244
389,0.2,0.244
390,0.2,0.244
391,0.2,0.244
392,0.2,0.244
393,0.2,0.244
394,0.2,0.244
395,0.2,0.244
396,0.2,0.244
397,0.2,0.244
398,0.2,0.244
399,0.2,0.244
400,0.2,0.244
401,0.2,0.244
402,0.2,0.244
403,0.2,0.244
404,0.2,0.244
405,0.2,0.244
406,0.2,0.244
407,0.2,0.244
408,0.2,0.244
409,0.2,0.244
410,0.2,0.244
411,0.2,0.244
412,0.2,0.244
413,0.2,0.244
414,0.2,0.244
415,0.2,0.244
416,0.2,0.244
417,0.2,0.244
418,0.2,0.244
419,0.2,0.244
420,0.2,0.244
421,0.2,0.244
422,0.2,0.244
423,0.2,0.244
424,0.2,0.244
425,0.2,0.244
426,0.2,0.244
427,0.2,0.244
428,0.2,0.244
429,0.2,0.244
430,0.2,0.244
431,0.2,0.244
432,0.2,0.244
433,0.2,0.244
434,0.2,0.244
435,0.2,0.244
436,0.2,0.244
437,0.2,0.244
438,0.2,0.244
439,0.2,0.244
440,0.2,0.244
441,0.2,0.244
442,0.2,0.244
443,0.2,0.244
444,0.2,0.244
445,0.2,0.244
446,0.2,0.244
447,0.2,0.244
448,0.2,0.244
449,0.2,0.244
450,0.2,0.244
451,0.2,0.244
452,0.2,0.244
453,0.2,0.244
454,0.2,0.244
455,0.2,0.244
456,0.2,0.244
457,0.2,0.244
458,0.2,0.244
459,0.2,0.244
460,0.2,0.244
461,0.2,0.244
462,0.2,0.244
463,0.2,0.244
464,0.2,0.244
465,0.2,0.244
466,0.2,0.244
467,0.2,0.244
468,0.2,0.244
469,0.2,0.244
470,0.2,0.244
471,0.2,0.244
472,0.2,0.244
473,0.2,0.244
474,0.2,0.244
475,0.2,0.244
476,0.2,0.244
477,0.2,0.244
478,0.2,0.244
479,0.2,0.244
480,0.3,0.2467
481,0.3,0.2493
482,0.3,0.2518
483,0.3,0.2541
484,0.3,0.2563
485,0.3,0.2585
486,0.3,0.2605
487,0.3,0.2624
488,0.3,0.2642
489,0.3,0.2659
490,0.3,0.2675
491,0.3,0.2691
492,0.3,0.2706
493,0.3,0.272
494,0.3,0.2733
495,0.3,0.2745
496,0.3,0.2758
497,0.3,0.2769
498,0.3,0.278
499,0.3,0.279
500,0.3,0.28
501,0.3,0.2809
502,0.3,0.2818
503,0.3,0.2826
504,0.3,0.2834
505,0.3,0.2842
506,0.3,0.2849
507,0.3,0.2856
508,0.3,0.2862
509,0.3,0.2869
510,0.3,0.2874
511,0.3,0.288
512,0.3,0.2885
513,0.3,0.289
514,0.3,0.2895
515,0.3,0.29
516,0.3,0.2904
517,0.3,0.2908
518,0.3,0.2912
519,0.3,0.2916
520,0.3,0.2919
521,0.3,0.2922
522,0.3,0.2926
523,0.3,0.2929
524,0.3,0.2931
525,0.3,0.2934
526,0.3,0.2937
527,0.3,0.2939
528,0.3,0.2941
529,0.3,0.2944
530,0.3,0.2946
531,0.3,0.2948
532,0.3,0.295
533,0.3,0.2951
534,0.3,0.2953
535,0.3,0.2955
536,0.3,0.2956
537,0.3,0.2958
538,0.3,0.2959
539,0.3,0.2961
540,0.3,0.2962
541,0.3,0.2963
542,0.3,0.2964
543,0.3,0.2965
544,0.3,0.2966
545,0.3,0.2967
546,0.3,0.2968
547,0.3,0.2969
548,0.3,0.297
549,0.3,0.2971
550,0.3,0.2971
551,0.3,0.2972
552,0.3,0.2973
553,0.3,0.2973
554,0.3,0.2974
555,0.3,0.2975
556,0.3,0.2975
557,0.3,0.2976
558,0.3,0.2976
559,0.3,0.2977
560,0.3,0.2977
561,0.3,0.2978
562,0.3,0.2978
563,0.3,0.2978
564,0.3,0.2979
565,0.3,0.2979
566,0.3,0.2979
567,0.3,0.298
568,0.3,0.298
569,0.3,0.298
570,0.3,0.2981
571,0.3,0.2981
572,0.3,0.2981
573,0.3,0.2981
574,0.3,0.2981
575,0.3,0.2982
576,0.3,0.2982
577,0.3,0.2982
578,0.3,0.2982
579,0.3,0.2982
580,0.3,0.2983
581,0.3,0.2983
582,0.3,0.2983
583,0.3,0.2983
584,0.3,0.2983
585,0.3,0.2983
586,0.3,0.2983
587,0.3,0.2984
588,0.3,0.2984
589,0.3,0.2984
590,0.3,0.2984
591,0.3,0.2984
592,0.3,0.2984
593,0.3,0.2984
594,0.3,0.2984
595,0.3,0.2984
596,0.3,0.2984
597,0.3,0.2984
598,0.3,0.2984
599,0.3,0.2984
600,0.3,0.2985
601,0.3,0.2985
602,0.3,0.2985
603,0.3,0.2985
604,0.3,0.2985
605,0.3,0.2985
606,0.3,0.2985
607,0.3,0.2985
608,0.3,0.2985
609,0.3,0.2985
610,0.3,0.2985
611,0.3,0.2985
612,0.3,0.2985
613,0.3,0.2985
614,0.3,0.2985
615,0.3,0.2985
616,0.3,0.2985
617,0.3,0.2985
618,0.3,0.2985
619,0.3,0.2985
620,0.3,0.2985
621,0.3,0.2985
622,0.3,0.2985
623,0.3,0.2985
624,0.3,0.2985
625,0.3,0.2985
626,0.3,0.2985
627,0.3,0.2985
628,0.3,0.2985
629,0.3,0.2985
630,0.3,0.2985
631,0.3,0.2985
632,0.3,0.2985
633,0.3,0.2985
634,0.3,0.2985
635,0.3,0.2985
636,0.3,0.2985
637,0.3,0.2985
638,0.3,0.2985
639,0.3,0.2986
640,0.3,0.2986
641,0.3,0.2986
642,0.3,0.2986
643,0.3,0.2986
644,0.3,0.2986
645,0.3,0.2986
646,0.3,0.2986
647,0.3,0.2986
648,0.3,0.2986
649,0.3,0.2986
650,0.3,0.2986
651,0.3,0.2986
652,0.3,0.2986
653,0.3,0.2986
654,0.3,0.2986
655,0.3,0.2986
656,0.3,0.2986
657,0.3,0.2986
658,0.3,0.2986
659,0.3,0.2986
660,0.3,0.2986
661,0.3,0.2986
662,0.3,0.2986
663,0.3,0.2986
664,0.3,0.2986
665,0.3,0.2986
666,0.3,0.2986
667,0.3,0.2986
668,0.3,0.2986
669,0.3,0.2986
670,0.3,0.2986
671,0.3,0.2986
672,0.3,0.2986
673,0.3,0.2986
674,0.3,0.2986
675,0.3,0.2986
676,0.3,0.2986
677,0.3,0.2986
678,0.3,0.2986
679,0.3,0.2986
680,0.3,0.2986
681,0.3,0.2986
682,0.3,0.2986
683,0.3,0.2986
684,0.3,0.2986
685,0.3,0.2986
686,0.3,0.2986
687,0.3,0.2986
688,0.3,0.2986
689,0.3,0.2986
690,0.3,0.2986
691,0.3,0.2986
692,0.3,0.2986
693,0.3,0.2986
694,0.3,0.2986
695,0.3,0.2986
696,0.3,0.2986
697,0.3,0.2986
698,0.3,0.2986
699,0.3,0.2986
700,0.3,0.2986
701,0.3,0.2986
702,0.3,0.2986
703,0.3,0.2986
704,0.3,0.2986
705,0.3,0.2986
706,0.3,0.2986
707,0.3,0.2986
708,0.3,0.2986
709,0.3,0.2986
710,0.3,0.2986
711,0.3,0.2986
712,0.3,0.2986
713,0.3,0.2986
714,0.3,0.2986
715,0.3,0.2986
716,0.3,0.2986
717,0.3,0.2986
718,0.3,0.2986
719,0.3,0.2986
720,0.2,0.2958
721,0.2,0.2932
722,0.2,0.2908
723,0.2,0.2884
724,0.2,0.2862
725,0.2,0.2841
726,0.2,0.2821
727,0.2,0.2802
728,0.2,0.2784
729,0.2,0.2767
730,0.2,0.275
731,0.2,0.2735
732,0.2,0.272
733,0.2,0.2706
734,0.2,0.2693
735,0.2,0.268
736,0.2,0.2668
737,0.2,0.2657
738,0.2,0.2646
739,0.2,0.2636
740,0.2,0.2626
741,0.2,0.2617
742,0.2,0.2608
743,0.2,0.2599
744,0.2,0.2591
745,0.2,0.2584
746,0.2,0.2577
747,0.2,0.257
748,0.2,0.2563
749,0.2,0.2557
750,0.2,0.2551
751,0.2,0.2546
752,0.2,0.254
753,0.2,0.2535
754,0.2,0.2531
755,0.2,0.2526
756,0.2,0.2522
757,0.2,0.2518
758,0.2,0.2514
759,0.2,0.251
760,0.2,0.2507
761,0.2,0.2503
762,0.2,0.25
763,0.2,0.2497
764,0.2,0.2494
765,0.2,0.2492
766,0.2,0.2489
767,0.2,0.2487
768,0.2,0.2484
769,0.2,0.2482
770,0.2,0.248
771,0.2,0.2478
772,0.2,0.2476
773,0.2,0.2474
774,0.2,0.2472
775,0.2,0.2471
776,0.2,0.2469
777,0.2,0.2468
778,0.2,0.2466
779,0.2,0.2465
780,0.2,0.2464
781,0.2,0.2463
782,0.2,0.2462
783,0.2,0.246
784,0.2,0.2459
785,0.2,0.2458
786,0.2,0.2458
787,0.2,0.2457
788,0.2,0.2456
789,0.2,0.2455
790,0.2,0.2454
791,0.2,0.2454
792,0.2,0.2453
793,0.2,0.2452
794,0.2,0.2452
795,0.2,0.2451
796,0.2,0.2451
797,0.2,0.245
798,0.2,0.2449
799,0.2,0.2449
800,0.2,0.2449
801,0.2,0.2448
802,0.2,0.2448
803,0.2,0.2447
804,0.2,0.2447
805,0.2,0.2447
806,0.2,0.2446
807,0.2,0.2446
808,0.2,0.2446
809,0.2,0.2445
810,0.2,0.2445
811,0.2,0.2445
812,0.2,0.2445
813,0.2,0.2444
814,0.2,0.2444
815,0.2,0.2444
816,0.2,0.2444
817,0.2,0.2444
818,0.2,0.2443
819,0.2,0.2443
820,0.2,0.2443
821,0.2,0.2443
822,0.2,0.2443
823,0.2,0.2443
824,0.2,0.2442
825,0.2,0.2442
826,0.2,0.2442
827,0.2,0.2442
828,0.2,0.2442
829,0.2,0.2442
830,0.2,0.2442
831,0.2,0.2442
832,0.2,0.2442
833,0.2,0.2442
834,0.2,0.2441
835,0.2,0.2441
836,0.2,0.2441
837,0.2,0.2441
838,0.2,0.2441
839,0.2,0.2441
840,0.2,0.2441
841,0.2,0.2441
842,0.2,0.2441
843,0.2,0.2441
844,0.2,0.2441
845,0.2,0.2441
846,0.2,0.2441
847,0.2,0.2441
848,0.2,0.2441
849,0.2,0.2441
850,0.2,0.2441
851,0.2,0.2441
852,0.2,0.2441
853,0.2,0.2441
854,0.2,0.2441
855,0.2,0.2441
856,0.2,0.244
857,0.2,0.244
858,0.2,0.244
859,0.2,0.244
860,0.2,0.244
861,0.2,0.244
862,0.2,0.244
863,0.2,0.244
864,0.2,0.244
865,0.2,0.244
866,0.2,0.244
867,0.2,0.244
868,0.2,0.244
869,0.2,0.244
870,0.2,0.244
871,0.2,0.244
872,0.2,0.244
873,0.2,0.244
874,0.2,0.244
875,0.2,0.244
876,0.2,0.244
877,0.2,0.244
878,0.2,0.244
879,0.2,0.244
880,0.2,0.244
881,0.2,0.244
882,0.2,0.244
883,0.2,0.244
884,0.2,0.244
885,0.2,0.244
886,0.2,0.244
887,0.2,0.244
888,0.2,0.244
889,0.2,0.244
890,0.2,0.244
891,0.2,0.244
892,0.2,0.244
893,0.2,0.244
894,0.2,0.244
895,0.2,0.244
896,0.2,0.244
897,0.2,0.244
898,0.2,0.244
899,0.2,0.244
900,0.2,0.244
901,0.2,0.244
902,0.2,0.244
903,0.2,0.244
904,0.2,0.244
905,0.2,0.244
906,0.2,0.244
907,0.2,0.244
908,0.2,0.244
909,0.2,0.244
910,0.2,0.244
911,0.2,0.244
912,0.2,0.244
913,0.2,0.244
914,0.2,0.244
915,0.2,0.244
916,0.2,0.244
917,0.2,0.244
918,0.2,0.244
919,0.2,0.244
920,0.2,0.244
921,0.2,0.244
922,0.2,0.244
923,0.2,0.244
924,0.2,0.244
925,0.2,0.244
926,0.2,0.244
927,0.2,0.244
928,0.2,0.244
929,0.2,0.244
930,0.2,0.244
931,0.2,0.244
932,0.2,0.244
933,0.2,0.244
934,0.2,0.244
935,0.2,0.244
936,0.2,0.244
937,0.2,0.244
938,0.2,0.244
939,0.2,0.244
940,0.2,0.244
941,0.2,0.244
942,0.2,0.244
943,0.2,0.244
944,0.2,0.244
945,0.2,0.244
946,0.2,0.244
947,0.2,0.244
948,0.2,0.244
949,0.2,0.244
950,0.2,0.244
951,0.2,0.244
952,0.2,0.244
953,0.2,0.244
954,0.2,0.244
955,0.2,0.244
